site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
12,services/api.ts,1479,GET /acos/change-impacts,PROXY_OR_HELPER,NONE,"getChangeImpacts: fetchAPI('/acos/change-impacts...') — backend router.get('/change-impacts') in acos.ts:315",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
13,services/api.ts,1480,POST /acos/change-impacts/forecast,PROXY_OR_HELPER,NONE,"forecastChangeImpact: fetchAPI('/acos/change-impacts/forecast' POST) — backend router.post('/change-impacts/forecast') in acos.ts:316",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
14,services/api.ts,1481,POST /acos/change-impacts/:impactId/resolve,PROXY_OR_HELPER,NONE,"resolveChangeImpact: fetchAPI('/acos/change-impacts/${impactId}/resolve' POST) — backend router.post('/change-impacts/:impactId/resolve') in acos.ts:317",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
15,services/api.ts,1484,POST /acos/agentic/estimate-blast-radius,PROXY_OR_HELPER,NONE,"estimateBlastRadius: fetchAPI('/acos/agentic/estimate-blast-radius' POST) — backend router.post('/agentic/estimate-blast-radius') in acos.ts:126",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
16,services/api.ts,1485,POST /acos/agentic/execute-action,PROXY_OR_HELPER,NONE,"executeAction: fetchAPI('/acos/agentic/execute-action' POST) — backend router.post('/agentic/execute-action') in acos.ts:127",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
17,services/api.ts,1486,POST /acos/agentic/rollback/:actionId,PROXY_OR_HELPER,NONE,"rollbackAction: fetchAPI('/acos/agentic/rollback/${actionId}' POST) — backend router.post('/agentic/rollback/:actionId') in acos.ts:128",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
18,services/api.ts,1487,POST /acos/agentic/rollback-multiple,PROXY_OR_HELPER,NONE,"rollbackMultipleActions: fetchAPI('/acos/agentic/rollback-multiple' POST) — backend router.post('/agentic/rollback-multiple') in acos.ts:129",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
19,services/api.ts,1493,POST /acos/evidence/:evidenceId/analyze,PROXY_OR_HELPER,NONE,"analyzeEvidence: fetchAPI('/acos/evidence/${evidenceId}/analyze' POST multipart) — backend router.post('/evidence/:evidenceId/analyze') in acos.ts:143",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
20,services/api.ts,1510,POST /acos/evidence/:evidenceId/analyze-and-anchor,PROXY_OR_HELPER,NONE,"analyzeAndAnchor: fetchAPI('/acos/evidence/${evidenceId}/analyze-and-anchor' POST multipart) — backend router.post('/evidence/:evidenceId/analyze-and-anchor') in acos.ts:149",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
21,services/api.ts,1519,POST /acos/evidence/:evidenceId/verify-integrity,PROXY_OR_HELPER,NONE,"verifyIntegrity: fetchAPI('/acos/evidence/${evidenceId}/verify-integrity' POST multipart) — backend router.post('/evidence/:evidenceId/verify-integrity') in acos.ts:150",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
22,services/api.ts,1526,GET /acos/evidence/:evidenceId/provenance,PROXY_OR_HELPER,NONE,"getProvenance: fetchAPI('/acos/evidence/${evidenceId}/provenance') — backend router.get('/evidence/:evidenceId/provenance') in acos.ts:151",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
23,services/api.ts,1528,GET /acos/evidence/:evidenceId/analysis,PROXY_OR_HELPER,NONE,"getEvidenceAnalysis: fetchAPI('/acos/evidence/${evidenceId}/analysis') — backend router.get('/evidence/:evidenceId/analysis') in acos.ts:144",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
24,services/api.ts,1530,GET /acos/evidence/:evidenceId/analysis/history,PROXY_OR_HELPER,NONE,"getAnalysisHistory: fetchAPI('/acos/evidence/${evidenceId}/analysis/history') — backend router.get('/evidence/:evidenceId/analysis/history') in acos.ts:146",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
25,services/api.ts,1531,GET /acos/evidence/anchor-sla,PROXY_OR_HELPER,NONE,"getAnchorSLA: fetchAPI('/acos/evidence/anchor-sla') — backend router.get('/evidence/anchor-sla') in acos.ts:133",2026-05-30T00:00:00Z,session13_subagent_19,session13,aa69d5f42dc1e19f68fcace68215d98dbc30bd5da195fe3d09d3f49481d1fe56
