site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
111,server/src/controllers/featureModulesController.ts,953,prisma.surveillancePlan.findMany,ORG_IN_WHERE,NONE,"prisma.surveillancePlan.findMany({ where: { organizationId: getOrgId(req) }, include: { incidents: ... } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
112,server/src/controllers/frameworksController.ts,104,prisma.frameworkControl.count,ORG_VERIFIED_PRIOR,NONE,"line 66-68 verifies framework org: prisma.complianceFramework.findFirst({ where: { id, organizationId } }); controls scoped by frameworkId at line 79",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
113,server/src/controllers/frameworksController.ts,1090,prisma.aISuggestion.findFirst,ORG_IN_WHERE,NONE,"prisma.aISuggestion.findFirst({ where: { id: suggestionId, organizationId, status: 'pending' } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
114,server/src/controllers/frameworksController.ts,1103,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id: suggestion.frameworkId, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
115,server/src/controllers/frameworksController.ts,1162,prisma.aISuggestion.findFirst,ORG_IN_WHERE,NONE,"prisma.aISuggestion.findFirst({ where: { id: suggestionId, organizationId, status: 'pending' } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
116,server/src/controllers/frameworksController.ts,1210,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id: frameworkId, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
117,server/src/controllers/frameworksController.ts,1219,prisma.aISuggestion.findMany,ORG_IN_WHERE,NONE,"prisma.aISuggestion.findMany({ where: { frameworkId, organizationId, status: 'pending' }, ... })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
118,server/src/controllers/frameworksController.ts,1254,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id: frameworkId, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
119,server/src/controllers/frameworksController.ts,1263,prisma.frameworkControl.findFirst,ORG_VERIFIED_PRIOR,NONE,"line 1254 verifies framework org first: prisma.complianceFramework.findFirst({ where: { id: frameworkId, organizationId } }); control then scoped by frameworkId",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
120,server/src/controllers/frameworksController.ts,1298,prisma.frameworkControl.findMany,ORG_VERIFIED_PRIOR,NONE,"private method recalculateFrameworkProgress(frameworkId, organizationId) — all callers (acceptSuggestion line 1132, deleteControl line 1277) verify framework org via findFirst({ id, organizationId }) before invoking",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
121,server/src/controllers/frameworksController.ts,207,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
122,server/src/controllers/frameworksController.ts,235,prisma.user.findUnique,SYSTEM_LEVEL_NO_ORG,NONE,"lookup by existingFramework.lastModifiedBy (server-stored actor id) to display name/email of last modifier; framework org verified at line 207; user select limited to id/name/email",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
123,server/src/controllers/frameworksController.ts,327,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
124,server/src/controllers/frameworksController.ts,410,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
125,server/src/controllers/frameworksController.ts,444,prisma.complianceFramework.findFirst,ORG_IN_WHERE,NONE,"prisma.complianceFramework.findFirst({ where: { id: frameworkId, organizationId } })",2026-05-29T20:30:00Z,session12_subagent_10,session12,c2b396716f39e27325e3d66bef78657ce1f9c687f8bc797d3c7e4744a732e87f
