site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
114,server/src/routes/soc2.ts,212,"validateBody(createEvidenceSampleSchema) on POST /evidence-samples",WRAPPED_VERIFIED,NONE,"router.post('/evidence-samples', authorize('admin', 'control_owner'), validateBody(createEvidenceSampleSchema), authAsyncHandler(...))",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
115,server/src/routes/soc2.ts,238,"validateQuery(evidenceSamplesQuerySchema) on GET /evidence-samples",VALIDATOR_USAGE_OK,NONE,"router.get('/evidence-samples', validateQuery(evidenceSamplesQuerySchema), authAsyncHandler(...)) — GET not mutating, validation present",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
116,server/src/routes/soc2.ts,253,"validateBody(createExceptionSchema) on POST /exceptions",WRAPPED_VERIFIED,NONE,"router.post('/exceptions', authorize('admin', 'auditor'), validateBody(createExceptionSchema), authAsyncHandler(...))",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
117,server/src/routes/soc2.ts,267,"validateBody(updateExceptionStatusSchema) on PATCH /exceptions/:id",WRAPPED_VERIFIED,NONE,"router.patch('/exceptions/:id', authorize('admin', 'compliance_admin'), validateBody(updateExceptionStatusSchema), authAsyncHandler(...))",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
118,server/src/routes/soc2.ts,291,"validateQuery(exceptionsQuerySchema) on GET /exceptions",VALIDATOR_USAGE_OK,NONE,"router.get('/exceptions', validateQuery(exceptionsQuerySchema), authAsyncHandler(...)) — GET not mutating, validation present",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
119,server/src/routes/soc2.ts,306,"validateBody(createCUECSchema) on POST /cuecs",WRAPPED_VERIFIED,NONE,"router.post('/cuecs', authorize('admin', 'compliance_admin'), validateBody(createCUECSchema), authAsyncHandler(...))",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
120,server/src/routes/soc2.ts,319,"validateQuery(cuecsQuerySchema) on GET /cuecs",VALIDATOR_USAGE_OK,NONE,"router.get('/cuecs', validateQuery(cuecsQuerySchema), authAsyncHandler(...)) — GET not mutating, validation present",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
121,server/src/routes/soc2.ts,332,"validateBody(createManagementAssertionSchema) on POST /assertions",WRAPPED_VERIFIED,NONE,"router.post('/assertions', authorize('admin'), validateBody(createManagementAssertionSchema), authAsyncHandler(...))",2026-05-29T20:30:00Z,session12_subagent_5,session12,218667b6bc2ab6743908bd691f349596500c0b0005d64b485a59d499d10f963d
122,server/src/routes/webhooks.ts,16,"import { validateBody } from '../middleware/validate';",SCHEMA_IMPORT,NONE,"import { validateBody } from '../middleware/validate';",2026-05-29T20:30:00Z,session12_subagent_5,session12,2d6541e91fcbe9d9ce6d98f4780c5467a767c2a06e1ed972a19e4c8f660ef773
123,server/src/routes/webhooks.ts,175,"validateBody(incomingWebhookSchema) on POST /incoming/:organizationId/:action",WRAPPED_VERIFIED,NONE,"router.post('/incoming/:organizationId/:action', asyncHandler(verifyWebhookSignature), validateBody(incomingWebhookSchema), asyncHandler(webhookController.receiveIncomingWebhook.bind(webhookController)))",2026-05-29T20:30:00Z,session12_subagent_5,session12,2d6541e91fcbe9d9ce6d98f4780c5467a767c2a06e1ed972a19e4c8f660ef773
124,server/src/routes/webhooks.ts,195,"validateBody(zapierSubscribeSchema) on POST /zapier/subscribe",WRAPPED_VERIFIED,NONE,"router.post('/zapier/subscribe', authenticateApiKey, requireScope('webhook:manage'), validateBody(zapierSubscribeSchema), asyncHandler(webhookController.zapierSubscribe.bind(webhookController)))",2026-05-29T20:30:00Z,session12_subagent_5,session12,2d6541e91fcbe9d9ce6d98f4780c5467a767c2a06e1ed972a19e4c8f660ef773
125,server/src/routes/webhooks.ts,245,"router.post('/', authorize('admin'), validateBody(createWebhookSchema), ...)",WRAPPED_VERIFIED,NONE,"router.post('/', authorize('admin'), validateBody(createWebhookSchema), asyncHandler(webhookController.createWebhook.bind(webhookController)));",2026-05-29T20:30:00Z,session12_subagent_5,session12,2d6541e91fcbe9d9ce6d98f4780c5467a767c2a06e1ed972a19e4c8f660ef773
