site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
64,./server/src/controllers/featureModulesController.ts,1020,prisma.productRecall.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }, orderBy: { createdAt: 'desc' }",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
65,./server/src/controllers/featureModulesController.ts,1061,prisma.productDecommission.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }, orderBy: { createdAt: 'desc' }",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
66,./server/src/controllers/featureModulesController.ts,1106,prisma.lifecycleAssessment.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }, orderBy: { createdAt: 'desc' }",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
67,./server/src/controllers/featureModulesController.ts,1124,prisma.lifecycleAssessment.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
68,./server/src/controllers/featureModulesController.ts,1153,prisma.productLifecycle.findMany,ORG_IN_WHERE,NONE,"const where: any = { organizationId: getOrgId(req) }; if (currentStage) where.currentStage = currentStage; prisma.productLifecycle.findMany({ where, orderBy: { createdAt: 'desc' } })",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
69,./server/src/controllers/featureModulesController.ts,1172,prisma.productLifecycle.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
70,./server/src/controllers/featureModulesController.ts,1203,prisma.processMap.findMany,ORG_IN_WHERE,NONE,"const where: any = { organizationId: getOrgId(req) }; if (category) where.category = category; prisma.processMap.findMany({ where, orderBy: { updatedAt: 'desc' } })",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
71,./server/src/controllers/featureModulesController.ts,1218,prisma.processMap.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
72,./server/src/controllers/featureModulesController.ts,1251,prisma.sBOMEntry.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, OR: [{ licenseRisk: 'critical' }, { licenseRisk: 'high' }] } where orgId = getOrgId(req)",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
73,./server/src/controllers/featureModulesController.ts,1262,prisma.productLifecycle.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId } where orgId = getOrgId(req) at line 1248",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
74,./server/src/controllers/featureModulesController.ts,1267,prisma.productDecommission.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId } where orgId = getOrgId(req) at line 1248",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
75,./server/src/controllers/featureModulesController.ts,1324,prisma.breachIncident.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId, status: { in: ['detected', 'investigating', 'contained'] } } where orgId = getOrgId(req) at line 1322",2026-05-29T20:30:00Z,session12_subagent_8,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
