site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
65,server/src/controllers/webhookController.ts,432,"res.json({ success: true, message: 'API key revoked' });",AUDIT_LOGGED,NONE,"Success response in revokeApiKey handler which audits at line 420",2026-05-29T20:30:00Z,session12_subagent_16,session12,c3bc42016e19024a1a9001f461eae6e544f93c2ba44da8e01e2197632c160c4b
66,server/src/controllers/webhookController.ts,438,throw new AppError('Failed to revoke API key'...),AUDIT_LOGGED,NONE,"Catch in revokeApiKey handler which audits successful revoke at line 420",2026-05-29T20:30:00Z,session12_subagent_16,session12,c3bc42016e19024a1a9001f461eae6e544f93c2ba44da8e01e2197632c160c4b
67,server/src/controllers/webhookController.ts,676,export default new WebhookController();,NOT_PRIVILEGED_ACTION,NONE,"Module export — not a privileged action",2026-05-29T20:30:00Z,session12_subagent_16,session12,c3bc42016e19024a1a9001f461eae6e544f93c2ba44da8e01e2197632c160c4b
68,server/src/controllers/authController.ts,412,throw new AppError('Refresh token has been revoked'...401),GAP_MEDIUM,MEDIUM,"refreshToken handler (lines 400-460) has no prisma.auditLog.create — denied refresh on revoked token is a security event that should be audit-logged",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
69,server/src/controllers/authController.ts,430,tokenBlacklist.revoke(refreshToken 'token_rotation'),GAP_MEDIUM,MEDIUM,"refreshToken handler rotates token but has no prisma.auditLog.create — token rotation/refresh is a sensitive auth event per COV-16",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
70,server/src/controllers/authController.ts,775,"role: 'admin',",GAP_MEDIUM,MEDIUM,"register handler creates an admin user (line 771-779) but has no prisma.auditLog.create in the handler scope (lines 655-825) — admin account creation is a privileged action",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
71,server/src/controllers/authController.ts,1115,tokenBlacklist.revokeAllForUser(userId),AUDIT_LOGGED,NONE,"changePassword handler — prisma.auditLog.create at line 1121 with action 'Password Changed'",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
72,server/src/controllers/authController.ts,1262,"tokenBlacklist.revoke(accessToken, 'logout')",GAP_MEDIUM,MEDIUM,"logout handler (lines 1255-1295) revokes tokens but has no prisma.auditLog.create — logout is a sensitive auth event",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
73,server/src/controllers/authController.ts,1268,"tokenBlacklist.revoke(refreshToken, 'logout')",GAP_MEDIUM,MEDIUM,"logout handler revokes refresh token but has no prisma.auditLog.create in the handler",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
74,server/src/controllers/authController.ts,1371,tokenBlacklist.revokeAllForUser(user.id),GAP_MEDIUM,MEDIUM,"resetPassword handler (lines 1337-1381) updates password and revokes tokens but has no prisma.auditLog.create — password reset is a sensitive auth event",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
75,server/src/controllers/authController.ts,1384,export default new AuthController();,NOT_PRIVILEGED_ACTION,NONE,"Module export — not a privileged action",2026-05-29T20:30:00Z,session12_subagent_16,session12,7533c5c1f6382c127fd0c611de72b107d60c9a820a4b2973a4dc286861d25da9
