site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
15,server/src/routes/acos.ts,126,POST /agentic/execute-action validateBody(executeActionSchema),WRAPPED_VERIFIED,N/A,"router.post('/agentic/execute-action', ...requireAcosFeature('acosAgenticActions'), authorize('admin', 'editor'), validateBody(executeActionSchema), asyncHandler(acosController.executeAction));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
16,server/src/routes/acos.ts,128,POST /agentic/rollback-multiple validateBody(rollbackMultipleSchema),WRAPPED_VERIFIED,N/A,"router.post('/agentic/rollback-multiple', ...requireAcosFeature('acosAgenticActions'), authorize('admin'), validateBody(rollbackMultipleSchema), asyncHandler(acosController.rollbackMultipleActions));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
17,server/src/routes/acos.ts,134,POST /evidence/bulk-analyze validateBody(bulkAnalyzeEvidenceSchema),WRAPPED_VERIFIED,N/A,"router.post('/evidence/bulk-analyze', ...requireAcosFeature('acosEvidenceTruth'), authorize('admin', 'editor'), validateBody(bulkAnalyzeEvidenceSchema), asyncHandler(acosController.bulkAnalyzeEvidence));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
18,server/src/routes/acos.ts,139,POST /evidence/chain-of-custody validateBody(chainOfCustodySchema),WRAPPED_VERIFIED,N/A,"router.post('/evidence/chain-of-custody', ...requireAcosFeature('acosEvidenceTruth'), authorize('admin', 'editor'), validateBody(chainOfCustodySchema), asyncHandler(acosController.createChainOfCustody));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
19,server/src/routes/acos.ts,142,POST /evidence/:evidenceId/analyze validateParams(evidenceIdParamSchema) + multer single file,WRAPPED_VERIFIED,N/A,"router.post('/evidence/:evidenceId/analyze', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), upload.single('file'), asyncHandler(acosController.analyzeEvidence));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
20,server/src/routes/acos.ts,143,GET /evidence/:evidenceId/analysis validateParams,NOT_MUTATING_ROUTE,N/A,"router.get('/evidence/:evidenceId/analysis', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), asyncHandler(acosController.getEvidenceAnalysis));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
21,server/src/routes/acos.ts,144,POST /evidence/:evidenceId/reanalyze validateParams + multer single file,WRAPPED_VERIFIED,N/A,"router.post('/evidence/:evidenceId/reanalyze', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), upload.single('file'), authorize('admin', 'editor'), asyncHandler(acosController.reanalyzeEvidence));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
22,server/src/routes/acos.ts,145,GET /evidence/:evidenceId/analysis/history validateParams,NOT_MUTATING_ROUTE,N/A,"router.get('/evidence/:evidenceId/analysis/history', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), asyncHandler(acosController.getAnalysisHistory));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
23,server/src/routes/acos.ts,146,GET /evidence/:evidenceId/analysis/export validateParams,NOT_MUTATING_ROUTE,N/A,"router.get('/evidence/:evidenceId/analysis/export', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), asyncHandler(acosController.exportAnalysisReport));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
24,server/src/routes/acos.ts,148,POST /evidence/:evidenceId/analyze-and-anchor validateMultipartBody(analyzeAndAnchorSchema),WRAPPED_VERIFIED,N/A,"router.post('/evidence/:evidenceId/analyze-and-anchor', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), authorize('admin', 'editor'), upload.single('file'), validateMultipartBody(analyzeAndAnchorSchema), asyncHandler(acosController.analyzeAndAnchor));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
25,server/src/routes/acos.ts,149,POST /evidence/:evidenceId/verify-integrity validateParams + multer,WRAPPED_VERIFIED,N/A,"router.post('/evidence/:evidenceId/verify-integrity', ...requireAcosFeature('acosEvidenceTruth'), validateParams(evidenceIdParamSchema), upload.single('file'), asyncHandler(acosController.verifyIntegrity));",2026-05-29T20:30:00Z,session12_subagent_1,session12,3ee10e1ea4e2cfe82f69c507c9fdf44a57fc8c95ee860ff7ad5713d1f182de5d
