site_number,file,line,call_signature,verdict,severity,evidence_quote,verified_at,verified_by,session,file_hash_at_verify
87,./server/src/controllers/featureModulesController.ts,270,prisma.regulatoryContact.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
88,./server/src/controllers/featureModulesController.ts,307,prisma.cEProduct.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
89,./server/src/controllers/featureModulesController.ts,329,prisma.cEProduct.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
90,./server/src/controllers/featureModulesController.ts,33,prisma.governanceBody.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
91,./server/src/controllers/featureModulesController.ts,379,prisma.cEProduct.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
92,./server/src/controllers/featureModulesController.ts,417,prisma.cEProduct.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId }, select: { id: true, name: true, riskAssessment: true }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
93,./server/src/controllers/featureModulesController.ts,433,prisma.cEProduct.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: orgId }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
94,./server/src/controllers/featureModulesController.ts,481,prisma.digitalProductPassport.findMany,ORG_IN_WHERE,NONE,"where: { organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
95,./server/src/controllers/featureModulesController.ts,503,prisma.digitalProductPassport.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
96,./server/src/controllers/featureModulesController.ts,546,prisma.digitalProductPassport.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
97,./server/src/controllers/featureModulesController.ts,565,prisma.digitalProductPassport.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
98,./server/src/controllers/featureModulesController.ts,587,prisma.digitalProductPassport.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
99,./server/src/controllers/featureModulesController.ts,606,prisma.digitalProductPassport.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
100,./server/src/controllers/featureModulesController.ts,630,prisma.digitalProductPassport.findFirst,ORG_IN_WHERE,NONE,"where: { id: req.params.id, organizationId: getOrgId(req) }",2026-05-29T20:30:00Z,session12_subagent_9,session12,c53a34aead2070afad1a5565e21b82542bb4b60e0bb73ad87f5da5c8f0d70ca4
